Date,Open,High,Low,Close
1971-04-06,2.7729,2.7729,2.7729,2.7729
1971-04-07,2.7732,2.7732,2.7732,2.7732
1971-04-08,2.7742,2.7742,2.7742,2.7742
1971-04-09,2.7734,2.7734,2.7734,2.7734
1971-04-12,2.7727,2.7727,2.7727,2.7727
1971-04-13,2.7728,2.7728,2.7728,2.7728
1971-04-14,2.7695,2.7695,2.7695,2.7695
1971-04-15,2.7683,2.7683,2.7683,2.7683
1971-04-16,2.7702,2.7702,2.7702,2.7702
1971-04-19,2.7611,2.7611,2.7611,2.7611
1971-04-20,2.7636,2.7636,2.7636,2.7636
1971-04-21,2.7658,2.7658,2.7658,2.7658
1971-04-22,2.7669,2.7669,2.7669,2.7669
1971-04-23,2.7674,2.7674,2.7674,2.7674
1971-04-26,2.7702,2.7702,2.7702,2.7702
1971-04-27,2.7671,2.7671,2.7671,2.7671
1971-04-28,2.7743,2.7743,2.7743,2.7743
1971-04-29,2.7726,2.7726,2.7726,2.7726
1971-04-30,2.7685,2.7685,2.7685,2.7685
1971-05-03,2.7749,2.7749,2.7749,2.7749
1971-05-04,2.7756,2.7756,2.7756,2.7756
1971-05-05,2.8153,2.8153,2.8153,2.8153
1971-05-06,2.8137,2.8137,2.8137,2.8137
1971-05-07,2.8278,2.8278,2.8278,2.8278
1971-05-10,2.851,2.851,2.851,2.851
1971-05-11,2.8261,2.8261,2.8261,2.8261
1971-05-12,2.8331,2.8331,2.8331,2.8331
1971-05-13,2.8422,2.8422,2.8422,2.8422
1971-05-14,2.8399,2.8399,2.8399,2.8399
1971-05-17,2.8404,2.8404,2.8404,2.8404
1971-05-18,2.8408,2.8408,2.8408,2.8408
1971-05-19,2.8546,2.8546,2.8546,2.8546
1971-05-20,2.8737,2.8737,2.8737,2.8737
1971-05-21,2.8779,2.8779,2.8779,2.8779
1971-05-24,2.8719,2.8719,2.8719,2.8719
1971-05-25,2.8484,2.8484,2.8484,2.8484
1971-05-26,2.8395,2.8395,2.8395,2.8395
1971-05-27,2.8426,2.8426,2.8426,2.8426
1971-05-28,2.8368,2.8368,2.8368,2.8368
1971-06-01,2.8223,2.8223,2.8223,2.8223
1971-06-02,2.8392,2.8392,2.8392,2.8392
1971-06-03,2.8554,2.8554,2.8554,2.8554
1971-06-04,2.8589,2.8589,2.8589,2.8589
1971-06-07,2.8579,2.8579,2.8579,2.8579
1971-06-08,2.8609,2.8609,2.8609,2.8609
1971-06-09,2.8677,2.8677,2.8677,2.8677
1971-06-10,2.8673,2.8673,2.8673,2.8673
1971-06-11,2.869,2.869,2.869,2.869
1971-06-14,2.873,2.873,2.873,2.873
1971-06-15,2.8728,2.8728,2.8728,2.8728
1971-06-16,2.8731,2.8731,2.8731,2.8731
1971-06-17,2.8733,2.8733,2.8733,2.8733
1971-06-18,2.8735,2.8735,2.8735,2.8735
1971-06-21,2.8725,2.8725,2.8725,2.8725
1971-06-22,2.8748,2.8748,2.8748,2.8748
1971-06-23,2.8781,2.8781,2.8781,2.8781
1971-06-24,2.8785,2.8785,2.8785,2.8785
1971-06-25,2.8727,2.8727,2.8727,2.8727
1971-06-28,2.8744,2.8744,2.8744,2.8744
1971-06-29,2.8735,2.8735,2.8735,2.8735
1971-06-30,2.8768,2.8768,2.8768,2.8768
1971-07-01,2.8746,2.8746,2.8746,2.8746
1971-07-02,2.8769,2.8769,2.8769,2.8769
1971-07-06,2.8776,2.8776,2.8776,2.8776
1971-07-07,2.8798,2.8798,2.8798,2.8798
1971-07-08,2.8784,2.8784,2.8784,2.8784
1971-07-09,2.8783,2.8783,2.8783,2.8783
1971-07-12,2.8784,2.8784,2.8784,2.8784
1971-07-13,2.8789,2.8789,2.8789,2.8789
1971-07-14,2.8876,2.8876,2.8876,2.8876
1971-07-15,2.8911,2.8911,2.8911,2.8911
1971-07-16,2.8998,2.8998,2.8998,2.8998
1971-07-19,2.8984,2.8984,2.8984,2.8984
1971-07-20,2.8973,2.8973,2.8973,2.8973
1971-07-21,2.9018,2.9018,2.9018,2.9018
1971-07-22,2.9034,2.9034,2.9034,2.9034
1971-07-23,2.9026,2.9026,2.9026,2.9026
1971-07-26,2.9047,2.9047,2.9047,2.9047
1971-07-27,2.9103,2.9103,2.9103,2.9103
1971-07-28,2.9071,2.9071,2.9071,2.9071
1971-07-29,2.9114,2.9114,2.9114,2.9114
1971-07-30,2.9056,2.9056,2.9056,2.9056
1971-08-02,2.9063,2.9063,2.9063,2.9063
1971-08-03,2.9069,2.9069,2.9069,2.9069
1971-08-04,2.9182,2.9182,2.9182,2.9182
1971-08-05,2.9186,2.9186,2.9186,2.9186
1971-08-06,2.9223,2.9223,2.9223,2.9223
1971-08-09,2.9527,2.9527,2.9527,2.9527
1971-08-10,2.955,2.955,2.955,2.955
1971-08-11,2.9571,2.9571,2.9571,2.9571
1971-08-12,2.9763,2.9763,2.9763,2.9763
1971-08-13,2.9703,2.9703,2.9703,2.9703
1971-08-16,2.9579,2.9579,2.9579,2.9579
1971-08-17,2.958,2.958,2.958,2.958
1971-08-18,2.9466,2.9466,2.9466,2.9466
1971-08-19,2.9316,2.9316,2.9316,2.9316
1971-08-20,2.9001,2.9001,2.9001,2.9001
1971-08-23,2.9068,2.9068,2.9068,2.9068
1971-08-24,2.9201,2.9201,2.9201,2.9201
1971-08-25,2.924,2.924,2.924,2.924
1971-08-26,2.9202,2.9202,2.9202,2.9202
1971-08-27,2.9076,2.9076,2.9076,2.9076
1971-08-30,2.9068,2.9068,2.9068,2.9068
1971-08-31,2.9158,2.9158,2.9158,2.9158
1971-09-01,2.9229,2.9229,2.9229,2.9229
1971-09-02,2.929,2.929,2.929,2.929
1971-09-03,2.9258,2.9258,2.9258,2.9258
1971-09-07,2.9224,2.9224,2.9224,2.9224
1971-09-08,2.9267,2.9267,2.9267,2.9267
1971-09-09,2.9253,2.9253,2.9253,2.9253
1971-09-10,2.9323,2.9323,2.9323,2.9323
1971-09-13,2.9275,2.9275,2.9275,2.9275
1971-09-14,2.9374,2.9374,2.9374,2.9374
1971-09-15,2.937,2.937,2.937,2.937
1971-09-16,2.9368,2.9368,2.9368,2.9368
1971-09-17,2.9366,2.9366,2.9366,2.9366
1971-09-20,2.9639,2.9639,2.9639,2.9639
1971-09-21,2.9491,2.9491,2.9491,2.9491
1971-09-22,2.958,2.958,2.958,2.958
1971-09-23,2.9781,2.9781,2.9781,2.9781
1971-09-24,2.9621,2.9621,2.9621,2.9621
1971-09-27,2.9716,2.9716,2.9716,2.9716
1971-09-28,2.971,2.971,2.971,2.971
1971-09-29,2.966,2.966,2.966,2.966
1971-09-30,2.9559,2.9559,2.9559,2.9559
1971-10-01,2.9461,2.9461,2.9461,2.9461
1971-10-04,2.9461,2.9461,2.9461,2.9461
1971-10-05,2.9463,2.9463,2.9463,2.9463
1971-10-06,2.95,2.95,2.95,2.95
1971-10-07,2.9539,2.9539,2.9539,2.9539
1971-10-08,2.9521,2.9521,2.9521,2.9521
1971-10-12,2.9488,2.9488,2.9488,2.9488
1971-10-13,2.9467,2.9467,2.9467,2.9467
1971-10-14,2.9405,2.9405,2.9405,2.9405
1971-10-15,2.9384,2.9384,2.9384,2.9384
1971-10-18,2.9527,2.9527,2.9527,2.9527
1971-10-19,2.9523,2.9523,2.9523,2.9523
1971-10-20,2.9538,2.9538,2.9538,2.9538
1971-10-21,2.95,2.95,2.95,2.95
1971-10-22,2.9388,2.9388,2.9388,2.9388
1971-10-26,2.9386,2.9386,2.9386,2.9386
1971-10-27,2.9352,2.9352,2.9352,2.9352
1971-10-28,2.9345,2.9345,2.9345,2.9345
1971-10-29,2.9315,2.9315,2.9315,2.9315
1971-11-01,2.9398,2.9398,2.9398,2.9398
1971-11-03,2.9327,2.9327,2.9327,2.9327
1971-11-04,2.9327,2.9327,2.9327,2.9327
1971-11-05,2.9341,2.9341,2.9341,2.9341
1971-11-08,2.9278,2.9278,2.9278,2.9278
1971-11-09,2.9261,2.9261,2.9261,2.9261
1971-11-10,2.9219,2.9219,2.9219,2.9219
1971-11-11,2.9288,2.9288,2.9288,2.9288
1971-11-12,2.9269,2.9269,2.9269,2.9269
1971-11-15,2.9255,2.9255,2.9255,2.9255
1971-11-16,2.9248,2.9248,2.9248,2.9248
1971-11-17,2.9266,2.9266,2.9266,2.9266
1971-11-18,2.9218,2.9218,2.9218,2.9218
1971-11-19,2.9255,2.9255,2.9255,2.9255
1971-11-22,2.9315,2.9315,2.9315,2.9315
1971-11-23,2.9303,2.9303,2.9303,2.9303
1971-11-24,2.9297,2.9297,2.9297,2.9297
1971-11-26,2.9198,2.9198,2.9198,2.9198
1971-11-29,2.9124,2.9124,2.9124,2.9124
1971-11-30,2.92,2.92,2.92,2.92
1971-12-01,2.9129,2.9129,2.9129,2.9129
1971-12-02,2.9191,2.9191,2.9191,2.9191
1971-12-03,2.9365,2.9365,2.9365,2.9365
1971-12-06,2.9496,2.9496,2.9496,2.9496
1971-12-07,2.9154,2.9154,2.9154,2.9154
1971-12-08,2.9206,2.9206,2.9206,2.9206
1971-12-09,2.9207,2.9207,2.9207,2.9207
1971-12-10,2.9158,2.9158,2.9158,2.9158
1971-12-13,2.9137,2.9137,2.9137,2.9137
1971-12-14,2.932,2.932,2.932,2.932
1971-12-15,2.9349,2.9349,2.9349,2.9349
1971-12-16,2.9262,2.9262,2.9262,2.9262
1971-12-17,2.9291,2.9291,2.9291,2.9291
1971-12-20,2.9218,2.9218,2.9218,2.9218
1971-12-21,2.9173,2.9173,2.9173,2.9173
1971-12-22,2.916,2.916,2.916,2.916
1971-12-23,2.9164,2.9164,2.9164,2.9164
1971-12-24,2.9088,2.9088,2.9088,2.9088
1971-12-27,2.9117,2.9117,2.9117,2.9117
1971-12-28,2.9059,2.9059,2.9059,2.9059
1971-12-29,2.9131,2.9131,2.9131,2.9131
1971-12-30,2.9138,2.9138,2.9138,2.9138
1971-12-31,2.9004,2.9004,2.9004,2.9004
1972-01-03,2.8913,2.8913,2.8913,2.8913
1972-01-04,2.8926,2.8926,2.8926,2.8926
1972-01-05,2.8934,2.8934,2.8934,2.8934
1972-01-06,2.9002,2.9002,2.9002,2.9002
1972-01-07,2.8997,2.8997,2.8997,2.8997
1972-01-10,2.8996,2.8996,2.8996,2.8996
1972-01-11,2.8993,2.8993,2.8993,2.8993
1972-01-12,2.9142,2.9142,2.9142,2.9142
1972-01-13,2.9264,2.9264,2.9264,2.9264
1972-01-14,2.9258,2.9258,2.9258,2.9258
1972-01-17,2.9254,2.9254,2.9254,2.9254
1972-01-18,2.9147,2.9147,2.9147,2.9147
1972-01-19,2.9183,2.9183,2.9183,2.9183
1972-01-20,2.9147,2.9147,2.9147,2.9147
1972-01-21,2.9146,2.9146,2.9146,2.9146
1972-01-24,2.92,2.92,2.92,2.92
1972-01-25,2.9199,2.9199,2.9199,2.9199
1972-01-26,2.9217,2.9217,2.9217,2.9217
1972-01-27,2.9226,2.9226,2.9226,2.9226
1972-01-28,2.9223,2.9223,2.9223,2.9223
1972-01-31,2.9205,2.9205,2.9205,2.9205
1972-02-01,2.9292,2.9292,2.9292,2.9292
1972-02-02,2.9378,2.9378,2.9378,2.9378
1972-02-03,2.9302,2.9302,2.9302,2.9302
1972-02-04,2.9272,2.9272,2.9272,2.9272
1972-02-07,2.9254,2.9254,2.9254,2.9254
1972-02-08,2.9277,2.9277,2.9277,2.9277
1972-02-09,2.9323,2.9323,2.9323,2.9323
1972-02-10,2.9338,2.9338,2.9338,2.9338
1972-02-11,2.9338,2.9338,2.9338,2.9338
1972-02-14,2.9419,2.9419,2.9419,2.9419
1972-02-15,2.9407,2.9407,2.9407,2.9407
1972-02-16,2.9671,2.9671,2.9671,2.9671
1972-02-17,2.9381,2.9381,2.9381,2.9381
1972-02-18,2.9386,2.9386,2.9386,2.9386
1972-02-22,2.9389,2.9389,2.9389,2.9389
1972-02-23,2.9393,2.9393,2.9393,2.9393
1972-02-24,2.9392,2.9392,2.9392,2.9392
1972-02-25,2.9261,2.9261,2.9261,2.9261
1972-02-28,2.9316,2.9316,2.9316,2.9316
1972-02-29,2.9395,2.9395,2.9395,2.9395
1972-03-01,2.9337,2.9337,2.9337,2.9337
1972-03-02,2.9307,2.9307,2.9307,2.9307
1972-03-03,2.9301,2.9301,2.9301,2.9301
1972-03-06,2.935,2.935,2.935,2.935
1972-03-07,2.9334,2.9334,2.9334,2.9334
1972-03-08,2.9346,2.9346,2.9346,2.9346
1972-03-09,2.9244,2.9244,2.9244,2.9244
1972-03-10,2.9314,2.9314,2.9314,2.9314
1972-03-13,2.9287,2.9287,2.9287,2.9287
1972-03-14,2.9342,2.9342,2.9342,2.9342
1972-03-15,2.938,2.938,2.938,2.938
1972-03-16,2.9334,2.9334,2.9334,2.9334
1972-03-17,2.846,2.846,2.846,2.846
1972-03-20,2.9424,2.9424,2.9424,2.9424
1972-03-21,2.9401,2.9401,2.9401,2.9401
1972-03-22,2.9333,2.9333,2.9333,2.9333
1972-03-23,2.9391,2.9391,2.9391,2.9391
1972-03-24,2.9383,2.9383,2.9383,2.9383
1972-03-27,2.9406,2.9406,2.9406,2.9406
1972-03-28,2.9406,2.9406,2.9406,2.9406
1972-03-29,2.9301,2.9301,2.9301,2.9301
1972-03-30,2.9394,2.9394,2.9394,2.9394
1972-03-31,2.9418,2.9418,2.9418,2.9418
1972-04-03,2.9442,2.9442,2.9442,2.9442
1972-04-04,2.9397,2.9397,2.9397,2.9397
1972-04-05,2.9424,2.9424,2.9424,2.9424
1972-04-06,2.9389,2.9389,2.9389,2.9389
1972-04-07,2.9423,2.9423,2.9423,2.9423
1972-04-10,2.9417,2.9417,2.9417,2.9417
1972-04-11,2.9352,2.9352,2.9352,2.9352
1972-04-12,2.9374,2.9374,2.9374,2.9374
1972-04-13,2.9379,2.9379,2.9379,2.9379
1972-04-14,2.9373,2.9373,2.9373,2.9373
1972-04-17,2.9353,2.9353,2.9353,2.9353
1972-04-18,2.9277,2.9277,2.9277,2.9277
1972-04-19,2.9271,2.9271,2.9271,2.9271
1972-04-20,2.9283,2.9283,2.9283,2.9283
1972-04-21,2.9274,2.9274,2.9274,2.9274
1972-04-24,2.9388,2.9388,2.9388,2.9388
1972-04-25,2.9355,2.9355,2.9355,2.9355
1972-04-26,2.9319,2.9319,2.9319,2.9319
1972-04-27,2.9285,2.9285,2.9285,2.9285
1972-04-28,2.9271,2.9271,2.9271,2.9271
1972-05-01,2.932,2.932,2.932,2.932
1972-05-02,2.9274,2.9274,2.9274,2.9274
1972-05-03,2.9256,2.9256,2.9256,2.9256
1972-05-04,2.9271,2.9271,2.9271,2.9271
1972-05-05,2.9262,2.9262,2.9262,2.9262
1972-05-08,2.9201,2.9201,2.9201,2.9201
1972-05-09,2.9242,2.9242,2.9242,2.9242
1972-05-10,2.9166,2.9166,2.9166,2.9166
1972-05-11,2.9165,2.9165,2.9165,2.9165
1972-05-12,2.9152,2.9152,2.9152,2.9152
1972-05-15,2.9121,2.9121,2.9121,2.9121
1972-05-16,2.9116,2.9116,2.9116,2.9116
1972-05-17,2.9126,2.9126,2.9126,2.9126
1972-05-18,2.9109,2.9109,2.9109,2.9109
1972-05-19,2.915,2.915,2.915,2.915
1972-05-22,2.9088,2.9088,2.9088,2.9088
1972-05-23,2.9136,2.9136,2.9136,2.9136
1972-05-24,2.9098,2.9098,2.9098,2.9098
1972-05-25,2.9077,2.9077,2.9077,2.9077
1972-05-26,2.9099,2.9099,2.9099,2.9099
1972-05-30,2.9096,2.9096,2.9096,2.9096
1972-05-31,2.904,2.904,2.904,2.904
1972-06-01,2.9056,2.9056,2.9056,2.9056
1972-06-02,2.9103,2.9103,2.9103,2.9103
1972-06-05,2.9133,2.9133,2.9133,2.9133
1972-06-06,2.9132,2.9132,2.9132,2.9132
1972-06-07,2.9088,2.9088,2.9088,2.9088
1972-06-08,2.9099,2.9099,2.9099,2.9099
1972-06-09,2.9149,2.9149,2.9149,2.9149
1972-06-12,2.9195,2.9195,2.9195,2.9195
1972-06-13,2.9234,2.9234,2.9234,2.9234
1972-06-14,2.9213,2.9213,2.9213,2.9213
1972-06-15,2.9137,2.9137,2.9137,2.9137
1972-06-16,2.9132,2.9132,2.9132,2.9132
1972-06-19,2.912,2.912,2.912,2.912
1972-06-20,2.9074,2.9074,2.9074,2.9074
1972-06-21,2.9072,2.9072,2.9072,2.9072
1972-06-22,2.9144,2.9144,2.9144,2.9144
1972-06-23,2.956,2.956,2.956,2.956
1972-06-26,2.9506,2.9506,2.9506,2.9506
1972-06-27,2.9232,2.9232,2.9232,2.9232
1972-06-28,2.9201,2.9201,2.9201,2.9201
1972-06-29,2.9087,2.9087,2.9087,2.9087
1972-06-30,2.9102,2.9102,2.9102,2.9102
1972-07-03,2.9136,2.9136,2.9136,2.9136
1972-07-05,2.9387,2.9387,2.9387,2.9387
1972-07-06,2.9269,2.9269,2.9269,2.9269
1972-07-07,2.9328,2.9328,2.9328,2.9328
1972-07-10,2.9299,2.9299,2.9299,2.9299
1972-07-11,2.9269,2.9269,2.9269,2.9269
1972-07-12,2.9337,2.9337,2.9337,2.9337
1972-07-13,2.9282,2.9282,2.9282,2.9282
1972-07-14,2.9266,2.9266,2.9266,2.9266
1972-07-17,2.926,2.926,2.926,2.926
1972-07-18,2.9231,2.9231,2.9231,2.9231
1972-07-19,2.9111,2.9111,2.9111,2.9111
1972-07-20,2.9077,2.9077,2.9077,2.9077
1972-07-21,2.9061,2.9061,2.9061,2.9061
1972-07-24,2.9122,2.9122,2.9122,2.9122
1972-07-25,2.9111,2.9111,2.9111,2.9111
1972-07-26,2.9154,2.9154,2.9154,2.9154
1972-07-27,2.905,2.905,2.905,2.905
1972-07-28,2.9029,2.9029,2.9029,2.9029
1972-07-31,2.9058,2.9058,2.9058,2.9058
1972-08-01,2.9039,2.9039,2.9039,2.9039
1972-08-02,2.8977,2.8977,2.8977,2.8977
1972-08-03,2.8992,2.8992,2.8992,2.8992
1972-08-04,2.8983,2.8983,2.8983,2.8983
1972-08-07,2.8995,2.8995,2.8995,2.8995
1972-08-08,2.8972,2.8972,2.8972,2.8972
1972-08-09,2.8948,2.8948,2.8948,2.8948
1972-08-10,2.8915,2.8915,2.8915,2.8915
1972-08-11,2.8923,2.8923,2.8923,2.8923
1972-08-14,2.8941,2.8941,2.8941,2.8941
1972-08-15,2.8904,2.8904,2.8904,2.8904
1972-08-16,2.8866,2.8866,2.8866,2.8866
1972-08-17,2.8892,2.8892,2.8892,2.8892
1972-08-18,2.8838,2.8838,2.8838,2.8838
1972-08-21,2.8823,2.8823,2.8823,2.8823
1972-08-22,2.8914,2.8914,2.8914,2.8914
1972-08-23,2.8917,2.8917,2.8917,2.8917
1972-08-24,2.8919,2.8919,2.8919,2.8919
1972-08-25,2.8862,2.8862,2.8862,2.8862
1972-08-28,2.888,2.888,2.888,2.888
1972-08-29,2.8887,2.8887,2.8887,2.8887
1972-08-30,2.8876,2.8876,2.8876,2.8876
1972-08-31,2.8901,2.8901,2.8901,2.8901
1972-09-01,2.8917,2.8917,2.8917,2.8917
1972-09-05,2.8922,2.8922,2.8922,2.8922
1972-09-06,2.8883,2.8883,2.8883,2.8883
1972-09-07,2.8971,2.8971,2.8971,2.8971
1972-09-08,2.891,2.891,2.891,2.891
1972-09-11,2.8954,2.8954,2.8954,2.8954
1972-09-12,2.8931,2.8931,2.8931,2.8931
1972-09-13,2.8917,2.8917,2.8917,2.8917
1972-09-14,2.8895,2.8895,2.8895,2.8895
1972-09-15,2.884,2.884,2.884,2.884
1972-09-18,2.8796,2.8796,2.8796,2.8796
1972-09-19,2.8828,2.8828,2.8828,2.8828
1972-09-20,2.8869,2.8869,2.8869,2.8869
1972-09-21,2.8844,2.8844,2.8844,2.8844
1972-09-22,2.8852,2.8852,2.8852,2.8852
1972-09-25,2.8831,2.8831,2.8831,2.8831
1972-09-26,2.8822,2.8822,2.8822,2.8822
1972-09-27,2.8845,2.8845,2.8845,2.8845
1972-09-28,2.8875,2.8875,2.8875,2.8875
1972-09-29,2.8863,2.8863,2.8863,2.8863
1972-10-02,2.8803,2.8803,2.8803,2.8803
1972-10-03,2.8779,2.8779,2.8779,2.8779
1972-10-04,2.8834,2.8834,2.8834,2.8834
1972-10-05,2.8854,2.8854,2.8854,2.8854
1972-10-06,2.8924,2.8924,2.8924,2.8924
1972-10-10,2.8852,2.8852,2.8852,2.8852
1972-10-11,2.8788,2.8788,2.8788,2.8788
1972-10-12,2.8832,2.8832,2.8832,2.8832
1972-10-13,2.8805,2.8805,2.8805,2.8805
1972-10-16,2.8881,2.8881,2.8881,2.8881
1972-10-17,2.8878,2.8878,2.8878,2.8878
1972-10-18,2.8885,2.8885,2.8885,2.8885
1972-10-19,2.8878,2.8878,2.8878,2.8878
1972-10-20,2.8859,2.8859,2.8859,2.8859
1972-10-24,2.885,2.885,2.885,2.885
1972-10-25,2.8863,2.8863,2.8863,2.8863
1972-10-26,2.8844,2.8844,2.8844,2.8844
1972-10-27,2.8848,2.8848,2.8848,2.8848
1972-10-30,2.8885,2.8885,2.8885,2.8885
1972-10-31,2.8891,2.8891,2.8891,2.8891
1972-11-01,2.895,2.895,2.895,2.895
1972-11-02,2.896,2.896,2.896,2.896
1972-11-03,2.8925,2.8925,2.8925,2.8925
1972-11-06,2.8889,2.8889,2.8889,2.8889
1972-11-08,2.8852,2.8852,2.8852,2.8852
1972-11-09,2.8868,2.8868,2.8868,2.8868
1972-11-10,2.8836,2.8836,2.8836,2.8836
1972-11-13,2.8814,2.8814,2.8814,2.8814
1972-11-14,2.882,2.882,2.882,2.882
1972-11-15,2.884,2.884,2.884,2.884
1972-11-16,2.8824,2.8824,2.8824,2.8824
1972-11-17,2.8823,2.8823,2.8823,2.8823
1972-11-20,2.8862,2.8862,2.8862,2.8862
1972-11-21,2.889,2.889,2.889,2.889
1972-11-22,2.8902,2.8902,2.8902,2.8902
1972-11-24,2.8859,2.8859,2.8859,2.8859
1972-11-27,2.8951,2.8951,2.8951,2.8951
1972-11-28,2.8936,2.8936,2.8936,2.8936
1972-11-29,2.8917,2.8917,2.8917,2.8917
1972-11-30,2.897,2.897,2.897,2.897
1972-12-01,2.9022,2.9022,2.9022,2.9022
1972-12-04,2.8999,2.8999,2.8999,2.8999
1972-12-05,2.8963,2.8963,2.8963,2.8963
1972-12-06,2.8925,2.8925,2.8925,2.8925
1972-12-07,2.8969,2.8969,2.8969,2.8969
1972-12-08,2.8955,2.8955,2.8955,2.8955
1972-12-11,2.89,2.89,2.89,2.89
1972-12-12,2.8922,2.8922,2.8922,2.8922
1972-12-13,2.8933,2.8933,2.8933,2.8933
1972-12-14,2.8953,2.8953,2.8953,2.8953
1972-12-15,2.8911,2.8911,2.8911,2.8911
1972-12-18,2.8893,2.8893,2.8893,2.8893
1972-12-19,2.8859,2.8859,2.8859,2.8859
1972-12-20,2.8855,2.8855,2.8855,2.8855
1972-12-21,2.8924,2.8924,2.8924,2.8924
1972-12-22,2.8907,2.8907,2.8907,2.8907
1972-12-26,2.8902,2.8902,2.8902,2.8902
1972-12-27,2.8836,2.8836,2.8836,2.8836
1972-12-28,2.8904,2.8904,2.8904,2.8904
1972-12-29,2.8865,2.8865,2.8865,2.8865
1973-01-02,2.8859,2.8859,2.8859,2.8859
1973-01-03,2.8869,2.8869,2.8869,2.8869
1973-01-04,2.8852,2.8852,2.8852,2.8852
1973-01-05,2.8832,2.8832,2.8832,2.8832
1973-01-08,2.8862,2.8862,2.8862,2.8862
1973-01-09,2.8846,2.8846,2.8846,2.8846
1973-01-10,2.8927,2.8927,2.8927,2.8927
1973-01-11,2.8867,2.8867,2.8867,2.8867
1973-01-12,2.8872,2.8872,2.8872,2.8872
1973-01-15,2.8851,2.8851,2.8851,2.8851
1973-01-16,2.8819,2.8819,2.8819,2.8819
1973-01-17,2.8841,2.8841,2.8841,2.8841
1973-01-18,2.8835,2.8835,2.8835,2.8835
1973-01-19,2.8823,2.8823,2.8823,2.8823
1973-01-22,2.8998,2.8998,2.8998,2.8998
1973-01-23,2.8973,2.8973,2.8973,2.8973
1973-01-24,2.9088,2.9088,2.9088,2.9088
1973-01-25,2.9004,2.9004,2.9004,2.9004
1973-01-26,2.902,2.902,2.902,2.902
1973-01-29,2.9134,2.9134,2.9134,2.9134
1973-01-30,2.9119,2.9119,2.9119,2.9119
