Date,Open,High,Low,Close
1971-10-04,12.494,12.494,12.494,12.494
1971-10-05,12.495,12.495,12.495,12.495
1971-10-06,12.484,12.484,12.484,12.484
1971-10-07,12.501,12.501,12.501,12.501
1971-10-08,12.446,12.446,12.446,12.446
1971-10-12,12.516,12.516,12.516,12.516
1971-10-13,12.512,12.512,12.512,12.512
1971-10-14,12.486,12.486,12.486,12.486
1971-10-15,12.509,12.509,12.509,12.509
1971-10-18,12.527,12.527,12.527,12.527
1971-10-19,12.515,12.515,12.515,12.515
1971-10-20,12.521,12.521,12.521,12.521
1971-10-21,12.527,12.527,12.527,12.527
1971-10-22,12.521,12.521,12.521,12.521
1971-10-26,12.515,12.515,12.515,12.515
1971-10-27,12.511,12.511,12.511,12.511
1971-10-28,12.514,12.514,12.514,12.514
1971-10-29,12.506,12.506,12.506,12.506
1971-11-01,12.531,12.531,12.531,12.531
1971-11-03,12.511,12.511,12.511,12.511
1971-11-04,12.517,12.517,12.517,12.517
1971-11-05,12.528,12.528,12.528,12.528
1971-11-08,12.512,12.512,12.512,12.512
1971-11-09,12.51,12.51,12.51,12.51
1971-11-10,12.503,12.503,12.503,12.503
1971-11-11,12.527,12.527,12.527,12.527
1971-11-12,12.503,12.503,12.503,12.503
1971-11-15,12.486,12.486,12.486,12.486
1971-11-16,12.478,12.478,12.478,12.478
1971-11-17,12.491,12.491,12.491,12.491
1971-11-18,12.486,12.486,12.486,12.486
1971-11-19,12.476,12.476,12.476,12.476
1971-11-22,12.48,12.48,12.48,12.48
1971-11-23,12.454,12.454,12.454,12.454
1971-11-24,12.403,12.403,12.403,12.403
1971-11-26,12.351,12.351,12.351,12.351
1971-11-29,12.325,12.325,12.325,12.325
1971-11-30,12.362,12.362,12.362,12.362
1971-12-01,12.306,12.306,12.306,12.306
1971-12-02,12.275,12.275,12.275,12.275
1971-12-03,12.302,12.302,12.302,12.302
1971-12-06,12.275,12.275,12.275,12.275
1971-12-07,12.219,12.219,12.219,12.219
1971-12-08,12.256,12.256,12.256,12.256
1971-12-09,12.334,12.334,12.334,12.334
1971-12-10,12.334,12.334,12.334,12.334
1971-12-13,12.325,12.325,12.325,12.325
1971-12-14,12.33,12.33,12.33,12.33
1971-12-15,12.332,12.332,12.332,12.332
1971-12-16,12.316,12.316,12.316,12.316
1971-12-17,12.375,12.375,12.375,12.375
1971-12-20,12.339,12.339,12.339,12.339
1971-12-21,12.446,12.446,12.446,12.446
1971-12-22,12.44,12.44,12.44,12.44
1971-12-23,12.442,12.442,12.442,12.442
1971-12-24,12.415,12.415,12.415,12.415
1971-12-27,12.459,12.459,12.459,12.459
1971-12-28,12.445,12.445,12.445,12.445
1971-12-29,12.481,12.481,12.481,12.481
1971-12-30,12.473,12.473,12.473,12.473
1971-12-31,12.411,12.411,12.411,12.411
1972-01-03,12.377,12.377,12.377,12.377
1972-01-04,12.383,12.383,12.383,12.383
1972-01-05,12.381,12.381,12.381,12.381
1972-01-06,12.378,12.378,12.378,12.378
1972-01-07,12.376,12.376,12.376,12.376
1972-01-10,12.328,12.328,12.328,12.328
1972-01-11,12.311,12.311,12.311,12.311
1972-01-12,12.312,12.312,12.312,12.312
1972-01-13,12.322,12.322,12.322,12.322
1972-01-14,12.398,12.398,12.398,12.398
1972-01-17,12.438,12.438,12.438,12.438
1972-01-18,12.414,12.414,12.414,12.414
1972-01-19,12.408,12.408,12.408,12.408
1972-01-20,12.419,12.419,12.419,12.419
1972-01-21,12.424,12.424,12.424,12.424
1972-01-24,12.436,12.436,12.436,12.436
1972-01-25,12.436,12.436,12.436,12.436
1972-01-26,12.459,12.459,12.459,12.459
1972-01-27,12.463,12.463,12.463,12.463
1972-01-28,12.473,12.473,12.473,12.473
1972-01-31,12.465,12.465,12.465,12.465
1972-02-01,12.507,12.507,12.507,12.507
1972-02-02,12.507,12.507,12.507,12.507
1972-02-03,12.495,12.495,12.495,12.495
1972-02-04,12.499,12.499,12.499,12.499
1972-02-07,12.491,12.491,12.491,12.491
1972-02-08,12.501,12.501,12.501,12.501
1972-02-09,12.499,12.499,12.499,12.499
1972-02-10,12.5,12.5,12.5,12.5
1972-02-11,12.5,12.5,12.5,12.5
1972-02-14,12.476,12.476,12.476,12.476
1972-02-15,12.461,12.461,12.461,12.461
1972-02-16,12.509,12.509,12.509,12.509
1972-02-17,12.455,12.455,12.455,12.455
1972-02-18,12.452,12.452,12.452,12.452
1972-02-22,12.469,12.469,12.469,12.469
1972-02-23,12.465,12.465,12.465,12.465
1972-02-24,12.491,12.491,12.491,12.491
1972-02-25,12.483,12.483,12.483,12.483
1972-02-28,12.491,12.491,12.491,12.491
1972-02-29,12.498,12.498,12.498,12.498
1972-03-01,12.468,12.468,12.468,12.468
1972-03-02,12.466,12.466,12.466,12.466
1972-03-03,12.469,12.469,12.469,12.469
1972-03-06,12.473,12.473,12.473,12.473
1972-03-07,12.493,12.493,12.493,12.493
1972-03-08,12.488,12.488,12.488,12.488
1972-03-09,12.508,12.508,12.508,12.508
1972-03-10,12.533,12.533,12.533,12.533
1972-03-13,12.521,12.521,12.521,12.521
1972-03-14,12.518,12.518,12.518,12.518
1972-03-15,12.492,12.492,12.492,12.492
1972-03-16,12.477,12.477,12.477,12.477
1972-03-17,12.488,12.488,12.488,12.488
1972-03-20,12.5,12.5,12.5,12.5
1972-03-21,12.5,12.5,12.5,12.5
1972-03-22,12.477,12.477,12.477,12.477
1972-03-23,12.486,12.486,12.486,12.486
1972-03-24,12.493,12.493,12.493,12.493
1972-03-27,12.492,12.492,12.492,12.492
1972-03-28,12.503,12.503,12.503,12.503
1972-03-29,12.463,12.463,12.463,12.463
1972-03-30,12.492,12.492,12.492,12.492
1972-03-31,12.502,12.502,12.502,12.502
1972-04-03,12.507,12.507,12.507,12.507
1972-04-04,12.488,12.488,12.488,12.488
1972-04-05,12.5,12.5,12.5,12.5
1972-04-06,12.479,12.479,12.479,12.479
1972-04-07,12.483,12.483,12.483,12.483
1972-04-10,12.481,12.481,12.481,12.481
1972-04-11,12.469,12.469,12.469,12.469
1972-04-12,12.473,12.473,12.473,12.473
1972-04-13,12.491,12.491,12.491,12.491
1972-04-14,12.489,12.489,12.489,12.489
1972-04-17,12.48,12.48,12.48,12.48
1972-04-18,12.501,12.501,12.501,12.501
1972-04-19,12.498,12.498,12.498,12.498
1972-04-20,12.477,12.477,12.477,12.477
1972-04-21,12.478,12.478,12.478,12.478
1972-04-24,12.5,12.5,12.5,12.5
1972-04-25,12.486,12.486,12.486,12.486
1972-04-26,12.482,12.482,12.482,12.482
1972-04-27,12.467,12.467,12.467,12.467
1972-04-28,12.461,12.461,12.461,12.461
1972-05-01,12.477,12.477,12.477,12.477
1972-05-02,12.468,12.468,12.468,12.468
1972-05-03,12.46,12.46,12.46,12.46
1972-05-04,12.456,12.456,12.456,12.456
1972-05-05,12.457,12.457,12.457,12.457
1972-05-08,12.431,12.431,12.431,12.431
1972-05-09,12.443,12.443,12.443,12.443
1972-05-10,12.411,12.411,12.411,12.411
1972-05-11,12.411,12.411,12.411,12.411
1972-05-12,12.416,12.416,12.416,12.416
1972-05-15,12.413,12.413,12.413,12.413
1972-05-16,12.421,12.421,12.421,12.421
1972-05-17,12.41,12.41,12.41,12.41
1972-05-18,12.403,12.403,12.403,12.403
1972-05-19,12.425,12.425,12.425,12.425
1972-05-22,12.394,12.394,12.394,12.394
1972-05-23,12.414,12.414,12.414,12.414
1972-05-24,12.393,12.393,12.393,12.393
1972-05-25,12.384,12.384,12.384,12.384
1972-05-26,12.393,12.393,12.393,12.393
1972-05-30,12.381,12.381,12.381,12.381
1972-05-31,12.357,12.357,12.357,12.357
1972-06-01,12.359,12.359,12.359,12.359
1972-06-02,12.379,12.379,12.379,12.379
1972-06-05,12.397,12.397,12.397,12.397
1972-06-06,12.397,12.397,12.397,12.397
1972-06-07,12.373,12.373,12.373,12.373
1972-06-08,12.367,12.367,12.367,12.367
1972-06-09,12.388,12.388,12.388,12.388
1972-06-12,12.36,12.36,12.36,12.36
1972-06-13,12.366,12.366,12.366,12.366
1972-06-14,12.368,12.368,12.368,12.368
1972-06-15,12.289,12.289,12.289,12.289
1972-06-16,12.266,12.266,12.266,12.266
1972-06-19,12.271,12.271,12.271,12.271
1972-06-20,12.242,12.242,12.242,12.242
1972-06-21,12.21,12.21,12.21,12.21
1972-06-22,12.266,12.266,12.266,12.266
1972-06-23,11.915,11.915,11.915,11.915
1972-06-26,12.004,12.004,12.004,12.004
1972-06-27,11.835,11.835,11.835,11.835
1972-06-28,11.756,11.756,11.756,11.756
1972-06-29,11.607,11.607,11.607,11.607
1972-06-30,11.476,11.476,11.476,11.476
1972-07-03,11.395,11.395,11.395,11.395
1972-07-05,11.62,11.62,11.62,11.62
1972-07-06,11.532,11.532,11.532,11.532
1972-07-07,11.56,11.56,11.56,11.56
1972-07-10,11.572,11.572,11.572,11.572
1972-07-11,11.56,11.56,11.56,11.56
1972-07-12,11.591,11.591,11.591,11.591
1972-07-13,11.606,11.606,11.606,11.606
1972-07-14,11.563,11.563,11.563,11.563
1972-07-17,11.556,11.556,11.556,11.556
1972-07-18,11.563,11.563,11.563,11.563
1972-07-19,11.57,11.57,11.57,11.57
1972-07-20,11.548,11.548,11.548,11.548
1972-07-21,11.578,11.578,11.578,11.578
1972-07-24,11.584,11.584,11.584,11.584
1972-07-25,11.593,11.593,11.593,11.593
1972-07-26,11.606,11.606,11.606,11.606
1972-07-27,11.588,11.588,11.588,11.588
1972-07-28,11.575,11.575,11.575,11.575
1972-07-31,11.586,11.586,11.586,11.586
1972-08-01,11.579,11.579,11.579,11.579
1972-08-02,11.586,11.586,11.586,11.586
1972-08-03,11.578,11.578,11.578,11.578
1972-08-04,11.575,11.575,11.575,11.575
1972-08-07,11.575,11.575,11.575,11.575
1972-08-08,11.584,11.584,11.584,11.584
1972-08-09,11.588,11.588,11.588,11.588
1972-08-10,11.58,11.58,11.58,11.58
1972-08-11,11.579,11.579,11.579,11.579
1972-08-14,11.581,11.581,11.581,11.581
1972-08-15,11.585,11.585,11.585,11.585
1972-08-16,11.588,11.588,11.588,11.588
1972-08-17,11.608,11.608,11.608,11.608
1972-08-18,11.582,11.582,11.582,11.582
1972-08-21,11.58,11.58,11.58,11.58
1972-08-22,11.57,11.57,11.57,11.57
1972-08-23,11.567,11.567,11.567,11.567
1972-08-24,11.558,11.558,11.558,11.558
1972-08-25,11.563,11.563,11.563,11.563
1972-08-28,11.561,11.561,11.561,11.561
1972-08-29,11.578,11.578,11.578,11.578
1972-08-30,11.569,11.569,11.569,11.569
1972-08-31,11.579,11.579,11.579,11.579
1972-09-01,11.581,11.581,11.581,11.581
1972-09-05,11.583,11.583,11.583,11.583
1972-09-06,11.572,11.572,11.572,11.572
1972-09-07,11.584,11.584,11.584,11.584
1972-09-08,11.555,11.555,11.555,11.555
1972-09-11,11.582,11.582,11.582,11.582
1972-09-12,11.577,11.577,11.577,11.577
1972-09-13,11.571,11.571,11.571,11.571
1972-09-14,11.567,11.567,11.567,11.567
1972-09-15,11.559,11.559,11.559,11.559
1972-09-18,11.551,11.551,11.551,11.551
1972-09-19,11.54,11.54,11.54,11.54
1972-09-20,11.557,11.557,11.557,11.557
1972-09-21,11.538,11.538,11.538,11.538
1972-09-22,11.499,11.499,11.499,11.499
1972-09-25,11.496,11.496,11.496,11.496
1972-09-26,11.487,11.487,11.487,11.487
1972-09-27,11.483,11.483,11.483,11.483
1972-09-28,11.486,11.486,11.486,11.486
1972-09-29,11.472,11.472,11.472,11.472
1972-10-02,11.498,11.498,11.498,11.498
1972-10-03,11.493,11.493,11.493,11.493
1972-10-04,11.488,11.488,11.488,11.488
1972-10-05,11.464,11.464,11.464,11.464
1972-10-06,11.478,11.478,11.478,11.478
1972-10-10,11.458,11.458,11.458,11.458
1972-10-11,11.46,11.46,11.46,11.46
1972-10-12,11.478,11.478,11.478,11.478
1972-10-13,11.467,11.467,11.467,11.467
1972-10-16,11.434,11.434,11.434,11.434
1972-10-17,11.441,11.441,11.441,11.441
1972-10-18,11.431,11.431,11.431,11.431
1972-10-19,11.351,11.351,11.351,11.351
1972-10-20,11.353,11.353,11.353,11.353
1972-10-24,11.296,11.296,11.296,11.296
1972-10-25,11.2,11.2,11.2,11.2
1972-10-26,11.12,11.12,11.12,11.12
1972-10-27,11.13,11.13,11.13,11.13
1972-10-30,11.059,11.059,11.059,11.059
1972-10-31,11.112,11.112,11.112,11.112
1972-11-01,11.204,11.204,11.204,11.204
1972-11-02,11.186,11.186,11.186,11.186
1972-11-03,11.129,11.129,11.129,11.129
1972-11-06,11.184,11.184,11.184,11.184
1972-11-08,11.157,11.157,11.157,11.157
1972-11-09,11.124,11.124,11.124,11.124
1972-11-10,11.138,11.138,11.138,11.138
1972-11-13,11.138,11.138,11.138,11.138
1972-11-14,11.145,11.145,11.145,11.145
1972-11-15,11.17,11.17,11.17,11.17
1972-11-16,11.189,11.189,11.189,11.189
1972-11-17,11.146,11.146,11.146,11.146
1972-11-20,11.152,11.152,11.152,11.152
1972-11-21,11.163,11.163,11.163,11.163
1972-11-22,11.159,11.159,11.159,11.159
1972-11-24,11.143,11.143,11.143,11.143
1972-11-27,11.156,11.156,11.156,11.156
1972-11-28,11.164,11.164,11.164,11.164
1972-11-29,11.148,11.148,11.148,11.148
1972-11-30,11.155,11.155,11.155,11.155
1972-12-01,11.141,11.141,11.141,11.141
1972-12-04,11.153,11.153,11.153,11.153
1972-12-05,11.118,11.118,11.118,11.118
1972-12-06,11.116,11.116,11.116,11.116
1972-12-07,11.116,11.116,11.116,11.116
1972-12-08,11.119,11.119,11.119,11.119
1972-12-11,11.077,11.077,11.077,11.077
1972-12-12,11.094,11.094,11.094,11.094
1972-12-13,11.102,11.102,11.102,11.102
1972-12-14,11.114,11.114,11.114,11.114
1972-12-15,11.137,11.137,11.137,11.137
1972-12-18,11.143,11.143,11.143,11.143
1972-12-19,11.117,11.117,11.117,11.117
1972-12-20,11.12,11.12,11.12,11.12
1972-12-21,11.12,11.12,11.12,11.12
1972-12-22,11.135,11.135,11.135,11.135
1972-12-26,11.138,11.138,11.138,11.138
1972-12-27,11.129,11.129,11.129,11.129
1972-12-28,11.143,11.143,11.143,11.143
1972-12-29,11.128,11.128,11.128,11.128
1973-01-02,11.13,11.13,11.13,11.13
1973-01-03,11.142,11.142,11.142,11.142
1973-01-04,11.144,11.144,11.144,11.144
1973-01-05,11.145,11.145,11.145,11.145
1973-01-08,11.165,11.165,11.165,11.165
1973-01-09,11.155,11.155,11.155,11.155
1973-01-10,11.169,11.169,11.169,11.169
1973-01-11,11.15,11.15,11.15,11.15
1973-01-12,11.16,11.16,11.16,11.16
1973-01-15,11.165,11.165,11.165,11.165
1973-01-16,11.157,11.157,11.157,11.157
1973-01-17,11.17,11.17,11.17,11.17
1973-01-18,11.176,11.176,11.176,11.176
1973-01-19,11.176,11.176,11.176,11.176
1973-01-22,11.175,11.175,11.175,11.175
1973-01-23,11.187,11.187,11.187,11.187
1973-01-24,11.201,11.201,11.201,11.201
1973-01-25,11.181,11.181,11.181,11.181
1973-01-26,11.183,11.183,11.183,11.183
1973-01-29,11.21,11.21,11.21,11.21
1973-01-30,11.204,11.204,11.204,11.204
1973-01-31,11.202,11.202,11.202,11.202
1973-02-01,11.225,11.225,11.225,11.225
1973-02-02,11.116,11.116,11.116,11.116
1973-02-05,11.203,11.203,11.203,11.203
1973-02-06,11.2,11.2,11.2,11.2
1973-02-07,11.197,11.197,11.197,11.197
1973-02-08,11.206,11.206,11.206,11.206
1973-02-09,11.195,11.195,11.195,11.195
1973-02-13,11.085,11.085,11.085,11.085
1973-02-14,11.133,11.133,11.133,11.133
1973-02-15,11.069,11.069,11.069,11.069
1973-02-16,10.408,10.408,10.408,10.408
1973-02-20,11.007,11.007,11.007,11.007
1973-02-21,11.002,11.002,11.002,11.002
1973-02-22,11.098,11.098,11.098,11.098
1973-02-23,11.038,11.038,11.038,11.038
1973-02-26,10.977,10.977,10.977,10.977
1973-02-27,10.999,10.999,10.999,10.999
1973-02-28,11.09,11.09,11.09,11.09
1973-03-01,11.11,11.11,11.11,11.11
1973-03-02,10.687,10.687,10.687,10.687
1973-03-05,10.692,10.692,10.692,10.692
1973-03-06,10.795,10.795,10.795,10.795
1973-03-07,10.782,10.782,10.782,10.782
1973-03-08,10.672,10.672,10.672,10.672
1973-03-09,10.71,10.71,10.71,10.71
1973-03-12,10.829,10.829,10.829,10.829
1973-03-13,10.924,10.924,10.924,10.924
1973-03-14,10.972,10.972,10.972,10.972
1973-03-15,10.897,10.897,10.897,10.897
1973-03-16,10.895,10.895,10.895,10.895
1973-03-19,11.017,11.017,11.017,11.017
1973-03-20,11.051,11.051,11.051,11.051
1973-03-21,11.104,11.104,11.104,11.104
1973-03-22,11.096,11.096,11.096,11.096
1973-03-23,11.095,11.095,11.095,11.095
1973-03-26,11.107,11.107,11.107,11.107
1973-03-27,11.128,11.128,11.128,11.128
1973-03-28,11.139,11.139,11.139,11.139
1973-03-29,11.162,11.162,11.162,11.162
1973-03-30,11.132,11.132,11.132,11.132
1973-04-02,11.209,11.209,11.209,11.209
1973-04-03,11.204,11.204,11.204,11.204
1973-04-04,11.13,11.13,11.13,11.13
1973-04-05,11.137,11.137,11.137,11.137
1973-04-06,11.161,11.161,11.161,11.161
1973-04-09,11.193,11.193,11.193,11.193
1973-04-10,11.235,11.235,11.235,11.235
1973-04-11,11.214,11.214,11.214,11.214
1973-04-12,11.176,11.176,11.176,11.176
1973-04-13,11.176,11.176,11.176,11.176
1973-04-16,11.219,11.219,11.219,11.219
1973-04-17,11.21,11.21,11.21,11.21
1973-04-18,11.179,11.179,11.179,11.179
1973-04-19,11.209,11.209,11.209,11.209
1973-04-20,11.225,11.225,11.225,11.225
1973-04-23,11.21,11.21,11.21,11.21
1973-04-24,11.239,11.239,11.239,11.239
1973-04-25,11.253,11.253,11.253,11.253
1973-04-26,11.242,11.242,11.242,11.242
1973-04-27,11.251,11.251,11.251,11.251
1973-04-30,11.26,11.26,11.26,11.26
1973-05-01,11.26,11.26,11.26,11.26
1973-05-02,11.283,11.283,11.283,11.283
1973-05-03,11.259,11.259,11.259,11.259
1973-05-04,11.263,11.263,11.263,11.263
1973-05-07,11.263,11.263,11.263,11.263
1973-05-08,11.296,11.296,11.296,11.296
1973-05-09,11.301,11.301,11.301,11.301
1973-05-10,11.299,11.299,11.299,11.299
1973-05-11,11.344,11.344,11.344,11.344
1973-05-14,11.321,11.321,11.321,11.321
1973-05-15,11.251,11.251,11.251,11.251
1973-05-16,11.228,11.228,11.228,11.228
1973-05-17,11.268,11.268,11.268,11.268
1973-05-18,11.232,11.232,11.232,11.232
1973-05-21,11.185,11.185,11.185,11.185
1973-05-22,11.145,11.145,11.145,11.145
1973-05-23,11.167,11.167,11.167,11.167
1973-05-24,11.121,11.121,11.121,11.121
1973-05-25,11.133,11.133,11.133,11.133
1973-05-29,11.106,11.106,11.106,11.106
1973-05-30,11.05,11.05,11.05,11.05
1973-05-31,10.98,10.98,10.98,10.98
