Date,Open,High,Low,Close
1971-10-04,2.5092,2.5092,2.5092,2.5092
1971-10-05,2.5091,2.5091,2.5091,2.5091
1971-10-06,2.5068,2.5068,2.5068,2.5068
1971-10-07,2.5049,2.5049,2.5049,2.5049
1971-10-08,2.4943,2.4943,2.4943,2.4943
1971-10-12,2.5029,2.5029,2.5029,2.5029
1971-10-13,2.5027,2.5027,2.5027,2.5027
1971-10-14,2.4919,2.4919,2.4919,2.4919
1971-10-15,2.5015,2.5015,2.5015,2.5015
1971-10-18,2.5006,2.5006,2.5006,2.5006
1971-10-19,2.4978,2.4978,2.4978,2.4978
1971-10-20,2.4991,2.4991,2.4991,2.4991
1971-10-21,2.5004,2.5004,2.5004,2.5004
1971-10-22,2.4943,2.4943,2.4943,2.4943
1971-10-26,2.4985,2.4985,2.4985,2.4985
1971-10-27,2.4976,2.4976,2.4976,2.4976
1971-10-28,2.498,2.498,2.498,2.498
1971-10-29,2.5009,2.5009,2.5009,2.5009
1971-11-01,2.506,2.506,2.506,2.506
1971-11-03,2.5021,2.5021,2.5021,2.5021
1971-11-04,2.503,2.503,2.503,2.503
1971-11-05,2.5057,2.5057,2.5057,2.5057
1971-11-08,2.5076,2.5076,2.5076,2.5076
1971-11-09,2.5075,2.5075,2.5075,2.5075
1971-11-10,2.5057,2.5057,2.5057,2.5057
1971-11-11,2.5057,2.5057,2.5057,2.5057
1971-11-12,2.505,2.505,2.505,2.505
1971-11-15,2.5026,2.5026,2.5026,2.5026
1971-11-16,2.501,2.501,2.501,2.501
1971-11-17,2.503,2.503,2.503,2.503
1971-11-18,2.5027,2.5027,2.5027,2.5027
1971-11-19,2.5005,2.5005,2.5005,2.5005
1971-11-22,2.5005,2.5005,2.5005,2.5005
1971-11-23,2.5005,2.5005,2.5005,2.5005
1971-11-24,2.5002,2.5002,2.5002,2.5002
1971-11-26,2.5005,2.5005,2.5005,2.5005
1971-11-29,2.5005,2.5005,2.5005,2.5005
1971-11-30,2.5027,2.5027,2.5027,2.5027
1971-12-01,2.5012,2.5012,2.5012,2.5012
1971-12-02,2.4999,2.4999,2.4999,2.4999
1971-12-03,2.5052,2.5052,2.5052,2.5052
1971-12-06,2.5,2.5,2.5,2.5
1971-12-07,2.504,2.504,2.504,2.504
1971-12-08,2.5068,2.5068,2.5068,2.5068
1971-12-09,2.5121,2.5121,2.5121,2.5121
1971-12-10,2.5074,2.5074,2.5074,2.5074
1971-12-13,2.5106,2.5106,2.5106,2.5106
1971-12-14,2.511,2.511,2.511,2.511
1971-12-15,2.5111,2.5111,2.5111,2.5111
1971-12-16,2.5134,2.5134,2.5134,2.5134
1971-12-17,2.5207,2.5207,2.5207,2.5207
1971-12-20,2.5109,2.5109,2.5109,2.5109
1971-12-21,2.5452,2.5452,2.5452,2.5452
1971-12-22,2.5498,2.5498,2.5498,2.5498
1971-12-23,2.5494,2.5494,2.5494,2.5494
1971-12-24,2.5493,2.5493,2.5493,2.5493
1971-12-27,2.5483,2.5483,2.5483,2.5483
1971-12-28,2.5507,2.5507,2.5507,2.5507
1971-12-29,2.552,2.552,2.552,2.552
1971-12-30,2.5557,2.5557,2.5557,2.5557
1971-12-31,2.5584,2.5584,2.5584,2.5584
1972-01-03,2.5628,2.5628,2.5628,2.5628
1972-01-04,2.5636,2.5636,2.5636,2.5636
1972-01-05,2.5631,2.5631,2.5631,2.5631
1972-01-06,2.5625,2.5625,2.5625,2.5625
1972-01-07,2.5673,2.5673,2.5673,2.5673
1972-01-10,2.5734,2.5734,2.5734,2.5734
1972-01-11,2.5707,2.5707,2.5707,2.5707
1972-01-12,2.5704,2.5704,2.5704,2.5704
1972-01-13,2.5724,2.5724,2.5724,2.5724
1972-01-14,2.5877,2.5877,2.5877,2.5877
1972-01-17,2.5969,2.5969,2.5969,2.5969
1972-01-18,2.5967,2.5967,2.5967,2.5967
1972-01-19,2.5957,2.5957,2.5957,2.5957
1972-01-20,2.5981,2.5981,2.5981,2.5981
1972-01-21,2.5989,2.5989,2.5989,2.5989
1972-01-24,2.6011,2.6011,2.6011,2.6011
1972-01-25,2.6019,2.6019,2.6019,2.6019
1972-01-26,2.6012,2.6012,2.6012,2.6012
1972-01-27,2.6023,2.6023,2.6023,2.6023
1972-01-28,2.6033,2.6033,2.6033,2.6033
1972-01-31,2.6079,2.6079,2.6079,2.6079
1972-02-01,2.6165,2.6165,2.6165,2.6165
1972-02-02,2.622,2.622,2.622,2.622
1972-02-03,2.619,2.619,2.619,2.619
1972-02-04,2.6152,2.6152,2.6152,2.6152
1972-02-07,2.6184,2.6184,2.6184,2.6184
1972-02-08,2.6204,2.6204,2.6204,2.6204
1972-02-09,2.62,2.62,2.62,2.62
1972-02-10,2.6204,2.6204,2.6204,2.6204
1972-02-11,2.6204,2.6204,2.6204,2.6204
1972-02-14,2.6102,2.6102,2.6102,2.6102
1972-02-15,2.607,2.607,2.607,2.607
1972-02-16,2.6164,2.6164,2.6164,2.6164
1972-02-17,2.6166,2.6166,2.6166,2.6166
1972-02-18,2.6159,2.6159,2.6159,2.6159
1972-02-22,2.6137,2.6137,2.6137,2.6137
1972-02-23,2.6185,2.6185,2.6185,2.6185
1972-02-24,2.6134,2.6134,2.6134,2.6134
1972-02-25,2.6114,2.6114,2.6114,2.6114
1972-02-28,2.6128,2.6128,2.6128,2.6128
1972-02-29,2.6087,2.6087,2.6087,2.6087
1972-03-01,2.6081,2.6081,2.6081,2.6081
1972-03-02,2.6078,2.6078,2.6078,2.6078
1972-03-03,2.6086,2.6086,2.6086,2.6086
1972-03-06,2.6042,2.6042,2.6042,2.6042
1972-03-07,2.6136,2.6136,2.6136,2.6136
1972-03-08,2.6179,2.6179,2.6179,2.6179
1972-03-09,2.6334,2.6334,2.6334,2.6334
1972-03-10,2.633,2.633,2.633,2.633
1972-03-13,2.6356,2.6356,2.6356,2.6356
1972-03-14,2.6296,2.6296,2.6296,2.6296
1972-03-15,2.6241,2.6241,2.6241,2.6241
1972-03-16,2.6214,2.6214,2.6214,2.6214
1972-03-17,2.6124,2.6124,2.6124,2.6124
1972-03-20,2.6092,2.6092,2.6092,2.6092
1972-03-21,2.61,2.61,2.61,2.61
1972-03-22,2.6107,2.6107,2.6107,2.6107
1972-03-23,2.607,2.607,2.607,2.607
1972-03-24,2.6028,2.6028,2.6028,2.6028
1972-03-27,2.6021,2.6021,2.6021,2.6021
1972-03-28,2.6049,2.6049,2.6049,2.6049
1972-03-29,2.6069,2.6069,2.6069,2.6069
1972-03-30,2.6077,2.6077,2.6077,2.6077
1972-03-31,2.6104,2.6104,2.6104,2.6104
1972-04-03,2.6113,2.6113,2.6113,2.6113
1972-04-04,2.6075,2.6075,2.6075,2.6075
1972-04-05,2.6042,2.6042,2.6042,2.6042
1972-04-06,2.6002,2.6002,2.6002,2.6002
1972-04-07,2.6004,2.6004,2.6004,2.6004
1972-04-10,2.5997,2.5997,2.5997,2.5997
1972-04-11,2.6036,2.6036,2.6036,2.6036
1972-04-12,2.6045,2.6045,2.6045,2.6045
1972-04-13,2.6019,2.6019,2.6019,2.6019
1972-04-14,2.6016,2.6016,2.6016,2.6016
1972-04-17,2.5996,2.5996,2.5996,2.5996
1972-04-18,2.5984,2.5984,2.5984,2.5984
1972-04-19,2.5988,2.5988,2.5988,2.5988
1972-04-20,2.5994,2.5994,2.5994,2.5994
1972-04-21,2.5939,2.5939,2.5939,2.5939
1972-04-24,2.5928,2.5928,2.5928,2.5928
1972-04-25,2.5901,2.5901,2.5901,2.5901
1972-04-26,2.5893,2.5893,2.5893,2.5893
1972-04-27,2.5915,2.5915,2.5915,2.5915
1972-04-28,2.5911,2.5911,2.5911,2.5911
1972-05-01,2.594,2.594,2.594,2.594
1972-05-02,2.5925,2.5925,2.5925,2.5925
1972-05-03,2.5908,2.5908,2.5908,2.5908
1972-05-04,2.5901,2.5901,2.5901,2.5901
1972-05-05,2.5903,2.5903,2.5903,2.5903
1972-05-08,2.5899,2.5899,2.5899,2.5899
1972-05-09,2.592,2.592,2.592,2.592
1972-05-10,2.5915,2.5915,2.5915,2.5915
1972-05-11,2.5852,2.5852,2.5852,2.5852
1972-05-12,2.5866,2.5866,2.5866,2.5866
1972-05-15,2.5865,2.5865,2.5865,2.5865
1972-05-16,2.5877,2.5877,2.5877,2.5877
1972-05-17,2.5851,2.5851,2.5851,2.5851
1972-05-18,2.5842,2.5842,2.5842,2.5842
1972-05-19,2.5832,2.5832,2.5832,2.5832
1972-05-22,2.5822,2.5822,2.5822,2.5822
1972-05-23,2.5806,2.5806,2.5806,2.5806
1972-05-24,2.5707,2.5707,2.5707,2.5707
1972-05-25,2.5696,2.5696,2.5696,2.5696
1972-05-26,2.5715,2.5715,2.5715,2.5715
1972-05-30,2.5682,2.5682,2.5682,2.5682
1972-05-31,2.5639,2.5639,2.5639,2.5639
1972-06-01,2.5643,2.5643,2.5643,2.5643
1972-06-02,2.5628,2.5628,2.5628,2.5628
1972-06-05,2.5558,2.5558,2.5558,2.5558
1972-06-06,2.5561,2.5561,2.5561,2.5561
1972-06-07,2.5568,2.5568,2.5568,2.5568
1972-06-08,2.5504,2.5504,2.5504,2.5504
1972-06-09,2.5487,2.5487,2.5487,2.5487
1972-06-12,2.5487,2.5487,2.5487,2.5487
1972-06-13,2.5497,2.5497,2.5497,2.5497
1972-06-14,2.5446,2.5446,2.5446,2.5446
1972-06-15,2.5342,2.5342,2.5342,2.5342
1972-06-16,2.5289,2.5289,2.5289,2.5289
1972-06-19,2.5351,2.5351,2.5351,2.5351
1972-06-20,2.5349,2.5349,2.5349,2.5349
1972-06-21,2.5327,2.5327,2.5327,2.5327
1972-06-22,2.5239,2.5239,2.5239,2.5239
1972-06-23,2.452,2.452,2.452,2.452
1972-06-26,2.4704,2.4704,2.4704,2.4704
1972-06-27,2.4452,2.4452,2.4452,2.4452
1972-06-28,2.4394,2.4394,2.4394,2.4394
1972-06-29,2.423,2.423,2.423,2.423
1972-06-30,2.4057,2.4057,2.4057,2.4057
1972-07-03,2.3834,2.3834,2.3834,2.3834
1972-07-05,2.4061,2.4061,2.4061,2.4061
1972-07-06,2.3978,2.3978,2.3978,2.3978
1972-07-07,2.4031,2.4031,2.4031,2.4031
1972-07-10,2.4061,2.4061,2.4061,2.4061
1972-07-11,2.403,2.403,2.403,2.403
1972-07-12,2.405,2.405,2.405,2.405
1972-07-13,2.4129,2.4129,2.4129,2.4129
1972-07-14,2.4041,2.4041,2.4041,2.4041
1972-07-17,2.4072,2.4072,2.4072,2.4072
1972-07-18,2.4043,2.4043,2.4043,2.4043
1972-07-19,2.4052,2.4052,2.4052,2.4052
1972-07-20,2.4059,2.4059,2.4059,2.4059
1972-07-21,2.4119,2.4119,2.4119,2.4119
1972-07-24,2.4084,2.4084,2.4084,2.4084
1972-07-25,2.4105,2.4105,2.4105,2.4105
1972-07-26,2.4082,2.4082,2.4082,2.4082
1972-07-27,2.4093,2.4093,2.4093,2.4093
1972-07-28,2.4068,2.4068,2.4068,2.4068
1972-07-31,2.4091,2.4091,2.4091,2.4091
1972-08-01,2.4077,2.4077,2.4077,2.4077
1972-08-02,2.4092,2.4092,2.4092,2.4092
1972-08-03,2.4067,2.4067,2.4067,2.4067
1972-08-04,2.4065,2.4065,2.4065,2.4065
1972-08-07,2.4068,2.4068,2.4068,2.4068
1972-08-08,2.4086,2.4086,2.4086,2.4086
1972-08-09,2.4096,2.4096,2.4096,2.4096
1972-08-10,2.4077,2.4077,2.4077,2.4077
1972-08-11,2.407,2.407,2.407,2.407
1972-08-14,2.4076,2.4076,2.4076,2.4076
1972-08-15,2.4082,2.4082,2.4082,2.4082
1972-08-16,2.4096,2.4096,2.4096,2.4096
1972-08-17,2.408,2.408,2.408,2.408
1972-08-18,2.4074,2.4074,2.4074,2.4074
1972-08-21,2.4076,2.4076,2.4076,2.4076
1972-08-22,2.4056,2.4056,2.4056,2.4056
1972-08-23,2.405,2.405,2.405,2.405
1972-08-24,2.403,2.403,2.403,2.403
1972-08-25,2.4045,2.4045,2.4045,2.4045
1972-08-28,2.4035,2.4035,2.4035,2.4035
1972-08-29,2.4069,2.4069,2.4069,2.4069
1972-08-30,2.41,2.41,2.41,2.41
1972-08-31,2.4074,2.4074,2.4074,2.4074
1972-09-01,2.4077,2.4077,2.4077,2.4077
1972-09-05,2.4084,2.4084,2.4084,2.4084
1972-09-06,2.4103,2.4103,2.4103,2.4103
1972-09-07,2.4084,2.4084,2.4084,2.4084
1972-09-08,2.4076,2.4076,2.4076,2.4076
1972-09-11,2.4078,2.4078,2.4078,2.4078
1972-09-12,2.4066,2.4066,2.4066,2.4066
1972-09-13,2.4058,2.4058,2.4058,2.4058
1972-09-14,2.4053,2.4053,2.4053,2.4053
1972-09-15,2.4028,2.4028,2.4028,2.4028
1972-09-18,2.4012,2.4012,2.4012,2.4012
1972-09-19,2.3989,2.3989,2.3989,2.3989
1972-09-20,2.4023,2.4023,2.4023,2.4023
1972-09-21,2.3989,2.3989,2.3989,2.3989
1972-09-22,2.3904,2.3904,2.3904,2.3904
1972-09-25,2.3895,2.3895,2.3895,2.3895
1972-09-26,2.3884,2.3884,2.3884,2.3884
1972-09-27,2.3876,2.3876,2.3876,2.3876
1972-09-28,2.3832,2.3832,2.3832,2.3832
1972-09-29,2.3796,2.3796,2.3796,2.3796
1972-10-02,2.3859,2.3859,2.3859,2.3859
1972-10-03,2.3843,2.3843,2.3843,2.3843
1972-10-04,2.3838,2.3838,2.3838,2.3838
1972-10-05,2.3834,2.3834,2.3834,2.3834
1972-10-06,2.3818,2.3818,2.3818,2.3818
1972-10-10,2.3772,2.3772,2.3772,2.3772
1972-10-11,2.3778,2.3778,2.3778,2.3778
1972-10-12,2.3766,2.3766,2.3766,2.3766
1972-10-13,2.374,2.374,2.374,2.374
1972-10-16,2.3625,2.3625,2.3625,2.3625
1972-10-17,2.364,2.364,2.364,2.364
1972-10-18,2.367,2.367,2.367,2.367
1972-10-19,2.3505,2.3505,2.3505,2.3505
1972-10-20,2.3505,2.3505,2.3505,2.3505
1972-10-24,2.3337,2.3337,2.3337,2.3337
1972-10-25,2.3185,2.3185,2.3185,2.3185
1972-10-26,2.3022,2.3022,2.3022,2.3022
1972-10-27,2.304,2.304,2.304,2.304
1972-10-30,2.2891,2.2891,2.2891,2.2891
1972-10-31,2.301,2.301,2.301,2.301
1972-11-01,2.3198,2.3198,2.3198,2.3198
1972-11-02,2.3203,2.3203,2.3203,2.3203
1972-11-03,2.3138,2.3138,2.3138,2.3138
1972-11-06,2.3249,2.3249,2.3249,2.3249
1972-11-08,2.3198,2.3198,2.3198,2.3198
1972-11-09,2.313,2.313,2.313,2.313
1972-11-10,2.3156,2.3156,2.3156,2.3156
1972-11-13,2.3155,2.3155,2.3155,2.3155
1972-11-14,2.3173,2.3173,2.3173,2.3173
1972-11-15,2.3222,2.3222,2.3222,2.3222
1972-11-16,2.3263,2.3263,2.3263,2.3263
1972-11-17,2.3175,2.3175,2.3175,2.3175
1972-11-20,2.3185,2.3185,2.3185,2.3185
1972-11-21,2.321,2.321,2.321,2.321
1972-11-22,2.3205,2.3205,2.3205,2.3205
1972-11-24,2.321,2.321,2.321,2.321
1972-11-27,2.3239,2.3239,2.3239,2.3239
1972-11-28,2.3304,2.3304,2.3304,2.3304
1972-11-29,2.3374,2.3374,2.3374,2.3374
1972-11-30,2.3389,2.3389,2.3389,2.3389
1972-12-01,2.3357,2.3357,2.3357,2.3357
1972-12-04,2.3381,2.3381,2.3381,2.3381
1972-12-05,2.3355,2.3355,2.3355,2.3355
1972-12-06,2.3406,2.3406,2.3406,2.3406
1972-12-07,2.3448,2.3448,2.3448,2.3448
1972-12-08,2.3458,2.3458,2.3458,2.3458
1972-12-11,2.3418,2.3418,2.3418,2.3418
1972-12-12,2.3353,2.3353,2.3353,2.3353
1972-12-13,2.3328,2.3328,2.3328,2.3328
1972-12-14,2.3353,2.3353,2.3353,2.3353
1972-12-15,2.3398,2.3398,2.3398,2.3398
1972-12-18,2.3406,2.3406,2.3406,2.3406
1972-12-19,2.335,2.335,2.335,2.335
1972-12-20,2.3306,2.3306,2.3306,2.3306
1972-12-21,2.3266,2.3266,2.3266,2.3266
1972-12-22,2.3343,2.3343,2.3343,2.3343
1972-12-26,2.3398,2.3398,2.3398,2.3398
1972-12-27,2.3384,2.3384,2.3384,2.3384
1972-12-28,2.3357,2.3357,2.3357,2.3357
1972-12-29,2.3376,2.3376,2.3376,2.3376
1973-01-02,2.3384,2.3384,2.3384,2.3384
1973-01-03,2.3452,2.3452,2.3452,2.3452
1973-01-04,2.3457,2.3457,2.3457,2.3457
1973-01-05,2.3462,2.3462,2.3462,2.3462
1973-01-08,2.3503,2.3503,2.3503,2.3503
1973-01-09,2.3537,2.3537,2.3537,2.3537
1973-01-10,2.3517,2.3517,2.3517,2.3517
1973-01-11,2.3478,2.3478,2.3478,2.3478
1973-01-12,2.35,2.35,2.35,2.35
1973-01-15,2.3503,2.3503,2.3503,2.3503
1973-01-16,2.3487,2.3487,2.3487,2.3487
1973-01-17,2.3515,2.3515,2.3515,2.3515
1973-01-18,2.3529,2.3529,2.3529,2.3529
1973-01-19,2.3524,2.3524,2.3524,2.3524
1973-01-22,2.3523,2.3523,2.3523,2.3523
1973-01-23,2.3548,2.3548,2.3548,2.3548
1973-01-24,2.3576,2.3576,2.3576,2.3576
1973-01-25,2.3591,2.3591,2.3591,2.3591
1973-01-26,2.3596,2.3596,2.3596,2.3596
1973-01-29,2.3696,2.3696,2.3696,2.3696
1973-01-30,2.3792,2.3792,2.3792,2.3792
1973-01-31,2.3837,2.3837,2.3837,2.3837
1973-02-01,2.3879,2.3879,2.3879,2.3879
